#{"t_start": 1632852963.198151, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
-0.089442,3,175.498369
0.048462,4,175.763989
0.008321,1,175.831343
-0.000819,3,176.039424
0.000386,3,176.254672
0.032609,5,176.576662
0.030715,2,176.719642
0.016001,4,176.989377
-0.010228,3,177.183243
-0.030354,8,177.700844
0.021798,5,178.02477
0.014064,5,178.354004
0.010029,2,178.467825
0.006781,4,178.724019
-0.047758,2,178.848963
0.001081,5,179.185259
-0.057996,5,179.513255
-0.00647,2,179.657541
0.003978,4,179.918968
-0.018502,1,179.992023
-0.001803,3,180.177459
-0.045322,4,180.42662
-0.007688,3,180.616622
0.018885,1,180.67747
-0.011292,4,180.947669
0.016,4,181.218908
-0.017152,1,181.298457
-0.001185,2,181.440041
-0.038103,2,181.584987
-0.00092,4,181.829291
-0.023181,2,181.977376
0.063814,2,182.100523
0.012625,2,182.230455
-0.011966,4,182.49987
-0.011056,2,182.632433
0.01145,4,182.901374
0.012537,5,183.203131
0.009151,2,183.323416
-0.011299,7,183.776191
0.02522,6,184.190277
0.007935,3,184.395374
-0.026488,6,184.767502
0.201863,4,185.050754
-0.072202,2,185.199869
0.000314,2,185.320647
-0.01145,6,185.72206
0.016426,2,185.836936
-0.008175,6,186.247737
0.064964,2,186.380187
0.004157,1,186.458528
-0.162237,3,186.641726
0.022824,3,186.855088
-0.013724,3,187.061229
-0.035303,4,187.315393
-0.088356,3,187.512908
0.026311,1,187.582534
-0.010832,7,188.053593
0.014265,4,188.315539
-0.016933,2,188.449312
-0.010979,1,188.513366
-0.011114,6,188.896405
-0.01336,3,189.088999
0.067909,5,189.423404
-0.012224,4,189.663304
-0.055238,3,189.841015
-0.018238,1,189.917589
-0.009688,6,190.312499
0.003954,3,190.52268
0.013653,5,190.847471
0.098477,4,191.107756
0.012016,5,191.433161
-0.069885,2,191.582592
0.001163,5,191.905932
-0.020435,4,192.166301
0.007531,3,192.351914
0.007781,8,192.881397
-0.065137,4,193.137113
-0.020381,5,193.472449
0.006396,4,193.720317
-0.042526,4,193.992033
0.000729,6,194.405749
0.050123,2,194.545334
0.037027,6,194.930936
-0.020121,3,195.135908
0.069239,5,195.457884
-0.048613,4,195.78528
-0.008805,1,195.86445
-0.02023,7,196.356868
0.025479,8,196.885617
0.026968,2,197.010168
0.040687,2,197.146547
-0.091759,8,197.680906
-0.137692,6,198.089524
-0.060732,2,198.223382
-0.031652,1,198.294752
0.015177,1,198.376901
0.11161,5,198.727112
-0.006766,4,198.989775
0.032872,3,199.20492
0.006645,2,199.338508
-0.015359,2,199.465029
-0.023283,3,199.675772
-0.033375,3,199.866638
-0.010559,2,199.984514
-0.078527,2,200.119152
-0.008444,2,200.257566
-0.076964,2,200.392963
-0.000155,9,200.987961
-0.079724,4,201.255214
-0.015533,4,201.516246
0.008945,2,201.653944
-0.030697,2,201.766804
0.095024,3,201.971057
-0.036124,4,202.246924
-0.051984,4,202.493163
-0.007313,6,202.893411
-0.025513,2,203.029265
0.028408,3,203.212573
-0.06954,3,203.428191
0.043461,8,203.964565
0.021864,4,204.213159
-0.090224,2,204.351916
-0.01407,2,204.484509
-0.006911,8,205.032407
0.012016,5,205.34935
-0.051812,1,205.410505
-0.035473,3,205.621226
-0.082965,3,205.82926
-0.009279,4,206.102519
-0.015931,5,206.436856
0.026538,4,206.694925
-0.04098,3,206.885459
0.073317,1,206.955198
-0.006579,3,207.166486
0.009305,1,207.255174
0.083439,3,207.435292
-0.047943,3,207.633576
-0.026528,1,207.706058
-0.125559,6,208.112246
-0.038547,2,208.245956
0.042807,1,208.325507
0.058266,4,208.59153
0.010773,1,208.665557
0.073958,5,208.992939
0.001844,3,209.189082
-0.028394,2,209.321149
0.01818,3,209.513879
0.047962,3,209.726683
0.011573,3,209.918052
-0.01708,5,210.240975
-0.004705,1,210.305206
0.031143,5,210.618984
0.064302,3,210.817932
0.015017,1,210.876912
0.024101,2,211.005882
-0.077459,5,211.343653
0.031747,5,211.657855
-0.012082,3,211.8502
-0.019309,3,212.041348
-0.01782,4,212.309594
-0.044012,1,212.375582
-0.106957,3,212.568443
-0.019448,3,212.768243
-0.034357,1,212.840758
-0.08275,2,212.994412
0.001868,2,213.147433
0.037257,1,213.213227
-0.011182,5,213.549654
-0.046356,2,213.686547
0.165378,1,213.760679
-0.018783,3,213.982614
0.053515,2,214.106393
-0.007291,1,214.17921
0.001372,4,214.451546
0.006038,4,214.711037
-0.042488,7,215.168894
-0.001544,4,215.42776
0.060384,4,215.691106
-0.032779,1,215.772002
0.008946,5,216.080424
0.054599,2,216.210673
0.025398,2,216.354708
-0.01937,2,216.485131
-0.003718,4,216.751309
0.052588,3,216.936199
0.02449,3,217.140331
0.154717,3,217.346066
-0.056175,1,217.414836
-0.027598,3,217.604521
-0.056012,4,217.853507
0.011713,1,217.923166
-0.094185,4,218.170672
-0.009295,4,218.440013
-0.051954,1,218.512896
-0.056837,2,218.644287
-0.103658,5,218.949283
-0.073836,4,219.232395
0.009555,4,219.498609
-0.097943,5,219.838459
-0.023877,3,220.035409
-0.00725,3,220.214592
-0.05409,3,220.40843
0.001443,3,220.588332
-0.023963,4,220.836033
-0.274717,3,221.026639
-0.097076,4,221.297708
0.036193,3,221.491897
-0.004698,8,222.020113
-0.022466,3,222.221679
0.05437,1,222.302512
0.160385,4,222.589105
0.047346,3,222.796671
0.024839,5,223.116078
-0.053476,3,223.312674
0.02171,5,223.641472
0.00354,3,223.855793
0.05026,1,223.921816
-0.029277,3,224.123164
-0.067158,2,224.267128
0.044965,1,224.33215
0.044202,3,224.524078
-0.022203,4,224.808378
0.0282,3,225.01063
-0.041637,5,225.347851
0.014351,4,225.610941
-0.074672,3,225.791674
-0.037503,6,226.205158
-0.045535,2,226.357145
-0.002673,2,226.500462
0.060852,2,226.622911
-0.015197,1,226.703154
0.041376,3,226.896195
-0.017509,4,227.167339
0.010305,5,227.499544
-0.050299,2,227.621492
-0.057265,2,227.750727
-0.002218,2,227.873589
-0.023726,4,228.173445
0.076239,7,228.652138
-0.01424,8,229.183031
0.046999,4,229.449126
-0.0736,4,229.706974
0.010999,3,229.906268
-0.005263,5,230.23883
-0.019278,3,230.446651
-0.03656,6,230.847666
0.066495,4,231.101221
-0.020775,2,231.230617
0.018081,5,231.588635
-0.00248,4,231.836832
-0.0504,1,231.910301
-0.009258,2,232.038312
-0.096008,3,232.229587
-0.013295,5,232.546196
-0.002152,3,232.763961
0.003276,3,232.966954
0.024558,2,233.103029
-0.140195,2,233.214062
0.064055,4,233.475355
-0.046344,4,233.756255
0.047901,4,234.003143
-0.084587,4,234.261524
-0.02618,4,234.524616
0.101296,3,234.713834
-0.026933,6,235.108719
-0.177501,6,235.505671
0.002093,3,235.69408
0.039755,3,235.881175
0.010787,7,236.348919
0.033458,5,236.683589
-0.008786,3,236.882903
-0.039207,2,237.01462
-0.132623,2,237.167012
0.044904,5,237.514098
0.037388,3,237.696797
-0.106512,3,237.913034
0.003193,6,238.307461
-0.000144,5,238.681652
0.048192,6,239.109685
0.032744,5,239.44412
-0.008797,1,239.51796
0.0436,4,239.79796
0.014031,6,240.16912
-0.091108,4,240.443153
0.093233,4,240.719165
0.044843,3,240.927094
0.004431,5,241.241418
0.007016,6,241.636123
-0.030678,1,241.698888
-0.019427,3,241.895473
0.020734,2,242.031322
-0.005183,1,242.095756
-0.065475,4,242.362373
0.010833,2,242.512367
0.043887,3,242.701209
-0.26991,1,242.761523
0.033507,4,243.033377
-0.187003,2,243.163455
-0.146062,2,243.31141
-0.02583,3,243.514241
-0.018103,2,243.688239
0.017907,4,243.977411
0.07359,7,244.478878
0.018288,6,244.859775
0.003145,4,245.118566
-0.022014,4,245.378929
-0.014641,3,245.557475
0.053658,6,245.952831
-0.020954,1,246.018162
