#{"t_start": 1632856045.5472655, "env_id": "OrderExecutionEnvironment-v0"}
r,l,t
-0.048127,2,78.841614
0.011991,2,78.92683
-0.110682,1,78.962028
-0.015907,1,79.019203
0.08759,3,79.145656
-0.012506,1,79.181479
0.041769,2,79.268054
-0.018919,2,79.355119
-0.058092,2,79.439515
-0.13996,1,79.474861
-0.017205,2,79.561211
-0.042866,2,79.642981
-0.024765,3,79.768129
0.074443,2,79.848578
-0.069681,3,79.978727
0.03072,2,80.061072
-0.002986,1,80.100908
0.027931,2,80.184854
-0.015923,1,80.23086
-0.012033,3,80.355517
-0.058628,2,80.435938
0.021895,2,80.516486
-0.054807,3,80.639969
-0.033764,4,80.831856
-0.103334,2,80.91994
0.003675,4,81.099216
0.028437,2,81.185884
0.067645,1,81.221311
0.073204,2,81.311326
-0.006305,2,81.400061
0.02433,1,81.435445
-0.026235,2,81.521113
0.025584,5,81.728849
0.024701,2,81.814186
-0.008417,1,81.85023
-0.045972,5,82.065932
-0.092768,4,82.228406
-0.014584,4,82.385274
0.048544,1,82.437898
0.039029,1,82.487762
0.036812,2,82.567002
0.040478,1,82.609614
0.088862,2,82.686042
-0.019646,3,82.821585
0.010349,3,82.942265
-0.017291,3,83.081183
-0.121282,2,83.14826
0.004589,2,83.236223
-0.033448,3,83.347893
0.022932,2,83.440966
0.008829,2,83.530846
0.018197,3,83.658961
-0.014042,1,83.700773
-0.064245,2,83.796555
-0.046768,1,83.841778
0.021718,1,83.889258
-0.018461,2,83.963537
0.032685,4,84.142861
-0.020665,1,84.191742
-0.157532,2,84.27975
-0.119856,2,84.364933
-0.007519,3,84.495954
0.039679,4,84.650652
-0.010672,2,84.747523
0.005459,1,84.787131
-0.035605,2,84.86599
-0.016004,1,84.911065
0.008773,5,85.121037
0.002208,2,85.205966
-0.00965,3,85.335582
0.006761,2,85.423535
-0.019767,4,85.597194
0.003811,2,85.689456
-0.014345,1,85.739017
-0.049329,2,85.816506
0.01679,2,85.898683
-0.01976,1,85.955662
0.021848,3,86.074168
-0.015628,2,86.154047
-0.006348,2,86.227947
-0.094367,3,86.352162
-0.188437,2,86.439785
0.008204,2,86.527779
0.01434,1,86.575989
0.028398,4,86.73113
-0.019928,5,86.933933
-0.022272,4,87.115761
0.035666,2,87.207946
0.217145,2,87.285971
-0.009608,1,87.33211
-0.004644,5,87.540687
0.007875,3,87.678998
-0.025884,4,87.855326
0.022386,3,87.985593
-0.002565,2,88.061767
0.015506,3,88.180579
0.026563,2,88.264933
0.0066,2,88.343964
0.022863,2,88.432724
0.001874,3,88.533668
-0.002363,2,88.620176
-0.037527,4,88.776583
-0.147537,2,88.858107
0.053392,1,88.897761
0.012434,2,88.972751
-0.01783,1,89.016161
-0.015901,3,89.138087
-0.00275,5,89.334722
0.002409,1,89.366441
-0.022942,2,89.45614
0.009367,1,89.512043
0.003602,2,89.599302
0.012732,4,89.768667
0.011265,4,89.932303
-0.116525,3,90.061718
-0.021108,2,90.140193
-0.010621,2,90.21571
0.099453,3,90.325136
0.001185,2,90.410015
-0.017917,3,90.523375
-0.079312,3,90.648538
-0.013274,5,90.85049
-0.010117,2,90.93493
-0.188811,2,91.019763
-0.068654,1,91.050783
-0.041342,3,91.188438
-0.036085,2,91.273826
-0.023928,3,91.379003
-0.03016,2,91.463882
-0.051523,1,91.510948
0.00881,2,91.587997
-0.121321,3,91.732672
-0.040906,2,91.812861
0.022196,3,91.935982
0.029728,2,92.011279
-0.010581,6,92.267655
-0.019511,5,92.446449
-0.0615,3,92.582214
0.03485,2,92.655936
-0.011751,2,92.747436
0.090721,2,92.820264
0.004832,3,92.953857
-0.001765,1,92.9988
0.006357,3,93.106539
0.030776,3,93.236329
0.001979,2,93.317204
0.007502,1,93.355367
-0.000164,1,93.404585
-0.10354,2,93.48092
0.023817,2,93.576236
0.000105,6,93.822616
0.046851,2,93.911123
-0.025413,3,94.033715
0.064866,1,94.071684
-0.019217,4,94.251117
-0.015234,1,94.295645
-0.006413,2,94.372421
-0.070079,3,94.484755
-0.439644,2,94.568704
0.010285,2,94.659269
-0.00963,5,94.852187
-0.1745,3,94.974483
-0.008195,2,95.061444
-0.016985,2,95.146593
0.049737,2,95.2305
-0.038481,2,95.325219
-0.0149,1,95.361442
0.073225,3,95.501142
-0.020201,4,95.691226
-0.079155,2,95.775261
0.024894,4,95.940126
-0.014647,1,95.988298
0.067524,2,96.070774
0.028803,1,96.113916
-0.038297,3,96.234198
0.029626,2,96.306023
0.015545,2,96.384696
-0.051286,3,96.510325
-0.049847,2,96.59269
-0.025551,4,96.752782
-0.00145,4,96.915222
0.040454,2,97.000844
-0.063451,2,97.082202
0.26516,2,97.162358
-0.014531,3,97.295021
-0.017001,2,97.38017
-0.04081,4,97.548674
0.07069,2,97.632592
-0.04,1,97.68125
-0.012339,2,97.768234
0.000238,2,97.849375
-0.038497,4,98.028865
0.030731,2,98.117768
-0.015594,1,98.15345
-0.061662,1,98.192192
-0.043697,1,98.238992
0.013529,1,98.276751
-0.007426,1,98.319092
-0.056584,2,98.414514
0.038639,3,98.541511
0.004991,3,98.675368
0.046601,2,98.760512
-0.060061,3,98.879959
-0.009417,1,98.926839
-0.025114,3,99.039847
-0.02821,3,99.158551
-0.036011,2,99.235719
-0.017432,2,99.30826
-0.037721,2,99.386767
0.019445,2,99.477037
-0.013814,4,99.643553
-0.040695,3,99.764556
0.035951,2,99.843672
-0.083382,3,99.972196
-0.004705,1,100.011384
-0.015638,2,100.094568
0.03845,2,100.194009
0.044792,2,100.267775
0.014118,2,100.346081
-0.038938,1,100.386719
-0.041183,3,100.52591
0.013945,1,100.569149
-0.027794,2,100.636971
0.043249,3,100.771157
-0.026674,2,100.857705
-0.154964,3,100.980078
0.015915,4,101.147649
-0.00907,2,101.225057
0.015511,5,101.424873
-0.011094,2,101.499823
-0.011004,4,101.653665
-0.00712,1,101.695279
0.091331,3,101.819406
-0.008729,2,101.910167
-0.071244,3,102.034213
0.108363,2,102.117587
0.016915,2,102.207212
0.134191,3,102.337465
0.018579,1,102.374431
0.02406,2,102.467736
0.039811,2,102.537759
0.000929,3,102.662228
-0.031519,2,102.751772
-0.084397,2,102.852101
-0.049495,2,102.934614
-0.011524,2,103.015617
-0.02979,2,103.102962
0.005495,1,103.149421
-0.002514,1,103.193054
-0.014795,1,103.236251
0.0007,3,103.355383
0.024818,3,103.469979
0.101485,2,103.549374
0.058641,4,103.720648
0.034123,3,103.845609
-0.01778,3,103.950506
-0.003538,2,104.039944
0.055312,2,104.118248
-0.03853,4,104.280923
-0.024233,3,104.399468
0.001699,5,104.590882
0.053279,3,104.726427
-0.062383,3,104.853541
-0.016091,2,104.937342
-0.012796,3,105.058548
0.08911,2,105.137909
-0.018654,6,105.39167
-0.064762,1,105.440023
-0.13246,2,105.521308
0.158982,2,105.600821
0.002949,2,105.668626
0.010525,4,105.85391
0.015693,4,106.011828
-0.033534,1,106.060347
-0.103995,1,106.103893
-0.090168,3,106.210597
